194,簡易宿所,大湯ファーム,青森県,弘前市,大字石川字石川６４,,,０１７２－４９－７８９０,大湯長,,,青森県弘前保健所,2012-04-19,指令第１３２３号,40.553468,140.540793
195,簡易宿所,齋藤りんご園,青森県,弘前市,大字石川字石川５０－１,,,０１７２－９２－３６４３,齋藤俊弘,,,青森県弘前保健所,2013-03-14,指令第１２１７号,40.553782,140.540104
196,簡易宿所,ここからファーム,青森県,弘前市,大字松木平字富永２４－４,,,０１７２－７８－２８７９,三浦紀子,,,青森県弘前保健所,2014-12-22,指令第２２７１号,40.557213,140.502227
197,簡易宿所,サン　ジャム,青森県,弘前市,大字松木平字松元１１５－２,,,０１７２－８７－１６７２,中田清治,,,青森県弘前保健所,2016-01-25,指令第１０７１号,40.555297,140.495522
198,簡易宿所,菊池,青森県,弘前市,大字岩賀二丁目５－１,,,０１７２－３２－９３３９,菊池康志,,,青森県弘前保健所,2018-03-28,指令第１２５３号,40.643613,140.475846
199,簡易宿所,田中果樹園,青森県,弘前市,大字新岡字萩流４７,,,０１７２－８２－２２７５,田中幸樹,,,青森県弘前保健所,2005-04-07,指令第４０５号,40.630727,140.395723
200,簡易宿所,佐藤果樹園,青森県,弘前市,大字新岡字山本５２,,,０１７２－８２－２０６９,佐藤優正,,,青森県弘前保健所,2005-04-07,指令第４０７号,40.633841,140.3958
201,簡易宿所,さくら,青森県,弘前市,大字高岡字獅子沢３,,,０１７２－８３－２４６３,桜庭誠治,,,青森県弘前保健所,2005-05-23,指令第６１９号,40.623257,140.357243
202,簡易宿所,陽光ファームいわき,青森県,弘前市,大字葛原字大柳１６１－１,,,０１７２－８２－３７１０,田村眞裕美,,,青森県弘前保健所,2007-02-14,指令第２３６７号,40.624853,140.387193
203,簡易宿所,民宿「タデ」,青森県,弘前市,大字宮地字宮本１５６－３,,,０１７２－８２－２１０７,三上英栄,,,青森県弘前保健所,2007-02-20,指令第２３８４号,40.618506,140.391165
204,簡易宿所,齋榮,青森県,弘前市,大字高屋字本宮５３０－１,,,０１７２－８２－３０５７,齋藤榮,,,青森県弘前保健所,2007-02-20,指令第２３８６号,40.618104,140.426221
205,簡易宿所,兼平りんご園,青森県,弘前市,大字五代字早稲田５８６－１,,,０１７２－８２－２０９６,兼平広志,,,青森県弘前保健所,2008-04-23,指令第１０７７号,40.613268,140.41032
206,簡易宿所,アップルハート,青森県,弘前市,大字一町田字村元５５７－３,,,０１７２－８２－２３９８,工藤達雄,,,青森県弘前保健所,2014-05-21,指令第１４４９号,40.609841,140.424097
207,簡易宿所,鼻道荘,青森県,弘前市,大字鼻和字西田２８５－１,,,０１７２－８２－３０８１,前田光輝,,,青森県弘前保健所,2010-03-29,指令第１３９９号,40.631619,140.416913
208,簡易宿所,ＡＮＥＫＫＯハウス,青森県,弘前市,大字宮地字川添７０,,,０１７２－８２－２６５１,村上岩男,,,青森県弘前保健所,2012-02-03,指令第１０８２号,40.616034,140.398535
209,簡易宿所,岩木山の見えるぶどう畑,青森県,弘前市,大字一町田字早稲田２４－１,,,０１７２－５５－８５４３,伊東竜太,,,青森県弘前保健所,2013-09-27,指令第２０１２号,40.613277,140.431104
210,簡易宿所,果樹の里,青森県,弘前市,大字黒滝字一ノ川瀬３１－１,,,０１７２－８４－２５７１,種澤信一,,,青森県弘前保健所,2008-09-12,指令第１５８４号,40.588209,140.399555
211,簡易宿所,農家民宿「勘之丈」,青森県,弘前市,大字紙漉沢字山越１３４－４,,,０１７２－８４－２５２７,田澤俊則,,,青森県弘前保健所,2010-03-08,指令第１３２５号,40.583048,140.38739
212,簡易宿所,アップル岩渕,青森県,平川市,沖館宮崎１７７－３,,,０１７２－４４－５０４７,岩渕弘孝,,,青森県弘前保健所,2005-03-25,指令第３３３号,40.57001,140.581949
213,簡易宿所,民宿からんころ,青森県,平川市,館山板橋１４,,,０１７２－４４－６４５３,相馬輝美,,,青森県弘前保健所,2006-03-22,指令第３６１号,40.602494,140.536591
214,簡易宿所,豆石,青森県,平川市,尾崎浅井１１８番地１,,,０１７２－４４－６０６９,石山順子,,,青森県弘前保健所,2006-08-24,指令第１７６３号,40.587581,140.611152
215,簡易宿所,きむら果樹園,青森県,平川市,新館藤巻３８－２,,,０１７２－４４－２３５９,木村俊雄,,,青森県弘前保健所,2007-03-06,指令第２４４５号,40.577773,140.582902
216,簡易宿所,あすか荘,青森県,平川市,町居山元２４２,,,０１７２－４４－５９３５,成田光義,,,青森県弘前保健所,2009-02-17,指令第１１４３号,40.585211,140.588379
217,簡易宿所,民宿ひらの,青森県,平川市,新屋平野３２９－１,,,０１７２－４４－２０９２,齋藤富衛,,,青森県弘前保健所,2009-02-17,指令第１１４４号,40.593158,140.599214
218,簡易宿所,竹笑荘,青森県,平川市,広船福田１４８－２,,,０１７２－４４－３３７８,小笠原昭治,,,青森県弘前保健所,2009-02-17,指令第１１４５号,40.571747,140.613239
219,簡易宿所,白岩荘,青森県,平川市,尾崎浅井１３０－２,,,０１７２－４４－５３５６,斎藤昭憲,,,青森県弘前保健所,2011-03-08,指令第１２１３号,40.587661,140.61068
220,簡易宿所,野の花,青森県,平川市,平川市館田西和田１７１－６,,,０１７２－４４－１２７０,工藤ナツエ,,,青森県弘前保健所,2011-03-08,指令第１２１５号,40.585651,140.540341
221,簡易宿所,康則荘,青森県,平川市,尾崎浅井５３３,,,０１７２－４４－４５９２,須藤則雄,,,青森県弘前保健所,2011-03-08,指令第１２１６号,40.588461,140.603569
222,簡易宿所,一林荘,青森県,平川市,唐竹苺原２３０－１,,,０１７２－４４－８３５３,谷口一,,,青森県弘前保健所,2011-02-16,指令第１１２３号,40.561087,140.604581
223,簡易宿所,こまち荘,青森県,平川市,町居南田１９－１,,,０１７２－４４－５３５５,葛西誠,,,青森県弘前保健所,2011-03-15,指令第１２３６号,40.58337,140.585443
224,簡易宿所,和（なごみ）荘,青森県,平川市,広船山下４８,,,０１７２－４４－２６８９,外川稔,,,青森県弘前保健所,2012-02-29,指令第１１５１号,40.567367,140.610573
225,簡易宿所,グリーンハウス,青森県,平川市,平田森稲村１７,,,０１７２－４４－３９３８,齋藤哲郎,,,青森県弘前保健所,2012-02-29,指令第１１５２号,40.596704,140.581282
226,簡易宿所,きむら荘,青森県,平川市,尾崎浅井２４６－１,,,０１７２－４４－２６９７,木村若子,,,青森県弘前保健所,2012-02-29,指令第１１５３号,40.587645,140.605772
227,簡易宿所,大澤荘,青森県,平川市,町居山元１５２番地,,,０１７２－４４－６２２８,大澤敏彦,,,青森県弘前保健所,2012-03-12,指令第１１７８号,40.586853,140.587768
228,簡易宿所,わの家,青森県,平川市,新屋栄館２５４－１,,,０１７２－４４－３５３４,西　智,,,青森県弘前保健所,2013-01-30,指令第１０５０号,40.595735,140.594589
229,簡易宿所,そとかわ農園,青森県,平川市,広船山下１７４－６,,,０１７２－４４－４４９２,外川峰秋,,,青森県弘前保健所,2013-02-12,指令第１１０４号,40.565383,140.6098
230,簡易宿所,さいとう荘,青森県,平川市,平田森下宮本５３－１,,,０１７２－４４－５６２２,齋藤久世志,,,青森県弘前保健所,2014-01-31,指令第１１５０号,40.595815,140.580415
231,簡易宿所,一心農園,青森県,平川市,平田森稲村５２－２,,,０１７２－４４－７１１８,齋藤勝幸,,,青森県弘前保健所,2014-02-03,指令第１１５５号,40.597787,140.581054
232,簡易宿所,民宿進藤,青森県,平川市,尾崎浅井１１５－１１,,,０１７２－４４－６７８１,進藤和栄,,,青森県弘前保健所,2014-02-13,指令第１１７８号,40.587134,140.610691
233,簡易宿所,農家民泊こはく荘,青森県,平川市,原田稲元４８－３,,,０１７２－４４－５８５１,岩渕聖,,,青森県弘前保健所,2014-02-27,指令第１２０９号,40.564279,140.555727
234,簡易宿所,ファーム・ガーデン「ミミズ」,青森県,平川市,大字大光寺字一村井７－１１,,,,大川鉄美,,,青森県弘前保健所,2015-02-02,指令第１１００号,40.594848,140.555209
235,簡易宿所,長月荘,青森県,平川市,広船山下９－５,,,０１７２－４４－３０９２,吹田敏則,,,青森県弘前保健所,2015-08-19,指令第１７７７号,40.569297,140.610339
236,簡易宿所,花ごよみ,青森県,平川市,高畑前田５－３,,,０１７２－４４－２５０５,葛西敏雄,,,青森県弘前保健所,2015-08-27,指令第１８１８号,40.568509,140.570395
237,簡易宿所,みっちゃんの家,青森県,平川市,町居南田５３－１,,,０１７２－４４－７０２４,今井光子,,,青森県弘前保健所,2017-03-10,指令第１２４３号,40.584119,140.58479
238,簡易宿所,山の家,青森県,平川市,広船山下７３－８,,,０１７２－４４－４４３２,外川明博,,,青森県弘前保健所,2017-03-10,指令第１２４４号,40.566364,140.610736
239,簡易宿所,みさと記念館,青森県,平川市,柏木町柳田１３１－２,,,,佐久間博秀,,,青森県弘前保健所,2017-04-04,指令第１３３０号,40.580922,140.563867
240,簡易宿所,アグリ　ヒロズ,青森県,平川市,本町平野７３－１２,,,０１７２－４４－７３３２,橋本廣子,,,青森県弘前保健所,2017-05-09,指令第１４２８号,40.591218,140.564
241,簡易宿所,ひまり,青森県,平川市,光城三丁目５７,,,０１７２－４４－３７６３,船水創,,,青森県弘前保健所,2017-05-15,指令第１４３６号,40.592404,140.562311
242,簡易宿所,けやぐの館,青森県,平川市,尾崎浅井２６７－２,,,０１７２－４４－７１４０,齋藤一之,,,青森県弘前保健所,2017-05-18,指令第１４４５号,40.58825,140.604622
243,簡易宿所,わくわくファームさくらんぼ,青森県,平川市,唐竹高田４９－４,,,,金森智美,,,青森県弘前保健所,2017-07-07,指令第１７０３号,40.55712,140.601401
244,簡易宿所,じゃがいもクラブ,青森県,平川市,本町平野８６－７,,,０１７２－４４－５７５４,工藤菊江,,,青森県弘前保健所,2018-03-05,指令第１１８７号,40.591087,140.563322
245,簡易宿所,こうよう,青森県,平川市,小和森種取３７－２,,,０１７２－４４－３３５５,鎌田晃,,,青森県弘前保健所,2018-03-05,指令第１１８８号,40.586613,140.566675
246,簡易宿所,憩いの館,青森県,平川市,沖館宮崎１８２－７,,,,松田美智子,,,青森県弘前保健所,2018-03-08,指令第１２０６号,40.569615,140.582061
247,簡易宿所,山猫りんご園,青森県,平川市,新館野木和６２－１,,,０１７２－４３－０７５５,高橋信,,,青森県弘前保健所,2018-03-28,指令第１２５４号,40.582469,140.573641
248,簡易宿所,洋園荘,青森県,平川市,金屋中松元４５－１,,,０１７２－５７－２４４２,森内玲爾,,,青森県弘前保健所,2005-03-03,指令第２２３号,40.6081,140.601891
249,簡易宿所,森花荘,青森県,平川市,金屋下松元１２－２,,,０１７２－５７－３１５６,森内正毅,,,青森県弘前保健所,2005-03-03,指令第２２５号,40.605792,140.601227
250,簡易宿所,源十郎,青森県,平川市,金屋中早稲田１３９－１,,,０１７２－５７－２１４３,白戸邦俊,,,青森県弘前保健所,2005-03-03,指令第２２７号,40.606878,140.604377
251,簡易宿所,ゆったらど庵,青森県,平川市,金屋中早稲田１４２－１,,,０１７２－５７－２７６０,松田和雄,,,青森県弘前保健所,2005-03-03,指令第２２８号,40.607712,140.60493
252,簡易宿所,津軽野荘,青森県,平川市,金屋上松元３４－４,,,０１７２－５７－３４０７,佐藤正道,,,青森県弘前保健所,2005-03-03,指令第２２９号,40.611403,140.603707
253,簡易宿所,アップル荘,青森県,平川市,金屋中松元８４－１,,,０１７２－５７－５０５７,佐藤柳治,,,青森県弘前保健所,2005-03-03,指令第２３０号,40.607962,140.604491
254,簡易宿所,民宿「もてなし」,青森県,平川市,南田中北原６３－１,,,０１７２－５７－２８４９,岩渕弘吉,,,青森県弘前保健所,2005-03-03,指令第２３１号,40.614166,140.594835
255,簡易宿所,ジンレリア荘,青森県,平川市,猿賀石林１６２－１,,,０１７２－５７－３４７１,工藤甚三,,,青森県弘前保健所,2005-03-03,指令第２３２号,40.616754,140.562132
256,簡易宿所,フレンドリー,青森県,平川市,蒲田一本松２０－１,,,０１７２－５７－４０２５,一戸正志,,,青森県弘前保健所,2005-03-03,指令第２３３号,40.620941,140.528888
257,簡易宿所,小野農園,青森県,平川市,金屋上松元７９,,,０１７２－５７－２５６５,小野正,,,青森県弘前保健所,2005-03-08,指令第２４１号,40.608911,140.604232
258,簡易宿所,成田荘,青森県,平川市,李平下安原２６番地,,,０１７２－５７－２１６１,成田義三,,,青森県弘前保健所,2006-03-22,指令第３５９号,40.616921,140.59048
259,簡易宿所,ゆうゆう荘,青森県,平川市,金屋中松元３５－２,,,０１７２－５７－３２７４,森内勇治,,,青森県弘前保健所,2006-03-22,指令第３６０号,40.608445,140.600905
260,簡易宿所,山辰荘,青森県,平川市,新屋町上沢田１－１,,,０１７２－５７－４０１３,山口辰弘,,,青森県弘前保健所,2006-03-22,指令第３６２号,40.612419,140.577365
261,簡易宿所,民宿なかよし荘,青森県,平川市,金屋中松元６７,,,０１７２－５７－３１７４,森内啓一郎,,,青森県弘前保健所,2007-03-20,指令第２４８７号,40.605967,140.601969
262,簡易宿所,静荘,青森県,平川市,金屋中松元７７－１７,,,０１７２－５７－２３６４,佐藤荘一郎,,,青森県弘前保健所,2007-03-20,指令第２４８８号,40.607842,140.603985
263,簡易宿所,ファームつがるの風,青森県,平川市,中佐渡前田１２－３,,,０１７２－５７－２５７６,小田桐勉,,,青森県弘前保健所,2007-02-20,指令第２３８９号,40.610991,140.567657
264,簡易宿所,かんの木農園,青森県,平川市,新屋栄館１４番地３,,,０１７２－４４－７１８２,上林清喜,,,青森県弘前保健所,2007-09-14,指令第１６０４号,40.596752,140.593953
265,簡易宿所,若梅荘,青森県,平川市,南田中村内３２－１,,,０１７２－５７－４０８９,佐藤雄,,,青森県弘前保健所,2008-03-13,指令第２１８３号,40.606795,140.59673
266,簡易宿所,四季亭,青森県,平川市,金屋上松元３８－３,,,０１７２－５７－２６７５,小野孝子,,,青森県弘前保健所,2009-02-17,指令第１１４０号,40.610597,140.603068
267,簡易宿所,ふれあい荘,青森県,平川市,猿賀石林１６０,,,０１７２－５７－２７５２,角田盛正,,,青森県弘前保健所,2009-02-18,指令第１１４７号,40.617129,140.561799
268,簡易宿所,工文荘,青森県,平川市,猿賀石林１４２－１,,,０１７２－５７－２４９５,工藤清栄,,,青森県弘前保健所,2010-03-08,指令第１３２６号,40.61419,140.560996
269,簡易宿所,花木荘,青森県,平川市,南田中村内４１,,,０１７２－５７－３７１４,工藤とみ子,,,青森県弘前保健所,2010-04-30,指令第１６０７号,40.60752,140.596925
270,簡易宿所,星の金貨荘,青森県,平川市,金屋上早稲田８９,,,０１７２－５７－４０９７,松田昭春,,,青森県弘前保健所,2011-03-15,指令第１２３５号,40.611531,140.606718
271,簡易宿所,寿荘,青森県,平川市,中佐渡鎌田５－５,,,０１７２－５７－３０７６,西谷寿,,,青森県弘前保健所,2012-02-03,指令第１０８０号,40.610296,140.561424
272,簡易宿所,工藤荘,青森県,平川市,猿賀浅井１８－１,,,０１７２－５７－３０５８,工藤進,,,青森県弘前保健所,2013-02-12,指令第１１０５号,40.616021,140.571865
273,簡易宿所,ＧＴ実践塾荘,青森県,平川市,猿賀南野５３－１０,,,０１７２－５７－５１９０,佐藤正彦,,,青森県弘前保健所,2013-08-09,指令第１８１４号,40.612527,140.568987
274,簡易宿所,北紅荘,青森県,平川市,日沼一本柳３１,,,０１７２－５７－５２５１,須藤芳徳,,,青森県弘前保健所,2014-02-06,指令第１１６５号,40.616266,140.517622
275,簡易宿所,シュガーハウス,青森県,平川市,金屋上松元４２－４,,,０１７２－５７－３４１８,佐藤尚嗣,,,青森県弘前保健所,2016-01-26,指令第１０７９号,40.61115,140.60509
276,簡易宿所,タンポポの家,青森県,平川市,猿賀南田５１,,,０１７２－５７－５４４０,石田昭弘,,,青森県弘前保健所,2016-02-05,指令第１１１２号,40.614652,140.567785
277,簡易宿所,すまいりんぐ農園,青森県,平川市,金屋上早稲田３７－１６,,,０１７２－５７－３２７３,駒井博幸,,,青森県弘前保健所,2016-03-14,指令第１２７３号,40.610053,140.607596
278,簡易宿所,キミエ荘,青森県,平川市,猿賀石林５２－１,,,０１７２－５７－４４８０,工藤義春,,,青森県弘前保健所,2017-03-22,指令第１２７７号,40.616974,140.567365
279,簡易宿所,庭園の宿,青森県,平川市,金屋上松元６１－４,,,０１７２－５７－３０５４,小野きみゑ,,,青森県弘前保健所,2017-07-11,指令第１７１８号,40.609878,140.603205
280,簡易宿所,ミノ農園,青森県,黒石市,大字花巻字村下平３４－３,,,０１７２－５２－６０８５,佐藤睦子,,,青森県弘前保健所,2006-04-26,指令第１２８２号,40.62346,140.642065
281,簡易宿所,カオルの農園,青森県,黒石市,大字花巻字村下平５３,,,０１７２－５４－８１７７,佐藤智子,,,青森県弘前保健所,2006-04-26,指令第１２８３号,40.622836,140.643287
282,簡易宿所,佐々木農園,青森県,黒石市,大字花巻字花巻８－１,,,０１７２－５４－８６２１,佐々木宗範,,,青森県弘前保健所,2006-04-26,指令第１２８７号,40.621733,140.646431
283,簡易宿所,はなまる農園,青森県,黒石市,大字花巻字花巻１１,,,０１７２－５４－８３３９,佐藤勢子,,,青森県弘前保健所,2006-04-26,指令第１２８８号,40.621475,140.647126
284,簡易宿所,誠民宿,青森県,黒石市,大字花巻字花巻６６,,,０１７２－５４－８０４２,工藤昭子,,,青森県弘前保健所,2006-04-26,指令第１２９０号,40.620542,140.651217
285,簡易宿所,山口リンゴ園,青森県,黒石市,大字袋字富山５３－１,,,０１７２－５４－８５２１,山口泰子,,,青森県弘前保健所,2006-04-26,指令第１２９２号,40.604641,140.681032
286,簡易宿所,アップルファーム・キムラ,青森県,黒石市,石名坂字桜清水１５－７,,,０１７２－５２－６５０３,木村功,,,青森県弘前保健所,2006-04-26,指令第１２９４号,40.626463,140.632104
287,簡易宿所,桜庭荘,青森県,黒石市,大字南中野字才ノ神５５－２,,,０１７２－５４－８３２４,桜庭仁,,,青森県弘前保健所,2006-04-26,指令第１２９３号,40.608277,140.67844
288,簡易宿所,ヤマサ農園,青森県,黒石市,大字上山形字築館３－３,,,０１７２－５４－８４５４,佐藤亮一,,,青森県弘前保健所,2008-03-27,指令第２２３６号,40.610352,140.66253
289,簡易宿所,民宿ひなた荘,青森県,黒石市,大字中川字篠村１１２－５,,,０１７２－５２－５９５２,北山義男,,,青森県弘前保健所,2010-03-25,指令第１３９１号,40.631672,140.596468
290,簡易宿所,アグリワールド,青森県,黒石市,大字小屋敷字小屋敷村９番地１,,,０１７２－５２－５６６７,佐藤英次,,,青森県弘前保健所,2012-03-14,指令第１１８４号,40.675228,140.599763
291,簡易宿所,友遊館,青森県,黒石市,大字高舘字乙里見４５－２,,,０１７２－５２－５９９９,大平正,,,青森県弘前保健所,2013-02-01,指令第１０９２号,40.679772,140.622364
292,簡易宿所,幸四園,青森県,黒石市,大字高舘字乙里見３５－１,,,０１７２－５２－６７９０,加藤勝利,,,青森県弘前保健所,2013-03-22,指令第１２５６号,40.6814,140.621478
293,簡易宿所,さくら荘,青森県,黒石市,大字高舘字甲松坂１８,,,０１７２－５３－０５９５,加藤正章,,,青森県弘前保健所,2013-04-22,指令第１３９５号,40.678628,140.616501
294,簡易宿所,農園,青森県,黒石市,大字上十川字北原四番１０－１,,,０１７２－５２－３７６２,村岡嘉夫,,,青森県弘前保健所,2016-02-02,指令第１１０１号,40.658961,140.617273
295,簡易宿所,工藤,青森県,黒石市,大字西馬場尻字派村１,,,０１７２－５２－３２０３,工藤和子,,,青森県弘前保健所,2016-03-23,指令第１３１１号,40.682238,140.585239
296,簡易宿所,ゲストハウスさわや,青森県,黒石市,大字小屋敷字小屋敷村２４－１,,,０１７２－５２－５３４７,澤律子,,,青森県弘前保健所,2017-01-25,指令第１１０２号,40.676342,140.599605
297,簡易宿所,体験民宿にわ,青森県,黒石市,大字板留字落合野３－１２,,,０１７２－２６－８６８３,丹羽正樹,,,青森県弘前保健所,2017-05-30,指令第１５１５号,40.606858,140.680093
298,簡易宿所,初駒の家,青森県,黒石市,大字元町７,,,,庄司亜貴子,,,青森県弘前保健所,2017-06-28,指令第１６４１号,40.645078,140.58924
299,簡易宿所,うの農園,青森県,黒石市,大字上十川字留岡一番５８－３,,,０１７２－５２－９７６５,宇野陽介,,,青森県弘前保健所,2018-03-20,指令第１２４４号,40.656728,140.617985
300,簡易宿所,オオデラ荘,青森県,黒石市,大字浅瀬石字龍ノ口１５０－８,,,,大寺和美,,,青森県弘前保健所,2018-04-12,指令第１３１３号,40.620188,140.620942
301,簡易宿所,齋藤ファーム,青森県,黒石市,角田２８－３,,,,齋藤和行,,,青森県弘前保健所,2018-08-21,指令第１７１４号,40.64126,140.611075
302,簡易宿所,山万荘,青森県,南津軽郡田舎館村,大字高樋字宮本３６,,,０１７２－５８－３４４４,小野憲昭,,,青森県弘前保健所,2005-03-03,指令第２３４号,40.635768,140.574111
303,簡易宿所,ジャイゴの家,青森県,南津軽郡田舎館村,大字前田屋敷字南一本柳６１－１,,,０１７２－５８－２３７４,山谷由晴,,,青森県弘前保健所,2008-03-11,指令第２１６８号,40.648351,140.545579
304,簡易宿所,ふくいち農園,青森県,南津軽郡田舎館村,大字前田屋敷字南一本柳３２－１,,,０１７２－５８－２７２４,福士眞規,,,青森県弘前保健所,2008-03-11,指令第２１６９号,40.648143,140.547632
305,簡易宿所,１３９,青森県,南津軽郡田舎館村,大字川部字村元３１番地,,,０１７２－７５－２５３７,平川重廣,,,青森県弘前保健所,2012-02-29,指令第１１５４号,40.645995,140.524901
306,簡易宿所,船木荘,青森県,南津軽郡田舎館村,大字田舎舘字中辻４１,,,０１７２－５８－２４２２,船木浩治,,,青森県弘前保健所,2009-02-18,指令第１１４９号,40.630954,140.555665
307,簡易宿所,佑里心,青森県,南津軽郡田舎館村,大字川部字村元６０,,,０１７２－７５－４０６９,平川百合子,,,青森県弘前保健所,2009-02-18,指令第１１５１号,40.646742,140.522695
308,簡易宿所,民泊宿屋　Ｐｉｔｔ　ＩＮＮ　田舎館,青森県,南津軽郡田舎館村,大字川部字上西田１３０－１５,,,０１７２－７５－２３００,鈴木和久,,,青森県弘前保健所,2010-02-10,指令第１１６７号,40.64662,140.517499
309,簡易宿所,あすなろ,青森県,南津軽郡田舎館村,大字川部字下船橋２９－２,,,０１７２－５８－３２０１,阿部正弘,,,青森県弘前保健所,2011-03-15,指令第１２４０号,40.650336,140.5285
310,簡易宿所,いなかの宿,青森県,南津軽郡田舎館村,大字畑中字上野１４－１,,,０１７２－５８－２９３１,　西謙一,,,青森県弘前保健所,2011-04-14,指令第１４２６号,40.633923,140.545786
311,簡易宿所,けやきの宿,青森県,南津軽郡田舎館村,大字十二川原字中鱸３１,,,０１７２－５８－２５３８,品川才太郎,,,青森県弘前保健所,2012-02-03,指令第１０７９号,40.640778,140.569267
312,簡易宿所,ロマン館,青森県,南津軽郡田舎館村,大字畑中字上野１７２番地１,,,０１７２－５８－２７２５,佐々木武信,,,青森県弘前保健所,2012-03-29,指令第１２４６号,40.631301,140.547452
313,簡易宿所,楽笑屋,青森県,南津軽郡田舎館村,大字諏訪堂字村元２８－１,,,０１７２－５８－２３９０,田澤隆,,,青森県弘前保健所,2014-01-31,指令第１１５１号,40.631434,140.528951
314,簡易宿所,マルヒラ荘,青森県,南津軽郡藤崎町,大字葛野字前田６２－１１,,,０１７２－７５－３２９０,平田博幸,,,青森県弘前保健所,2008-03-13,指令第２１８６号,40.658459,140.49885
315,簡易宿所,前田農園荘,青森県,南津軽郡藤崎町,大字藤崎字四本松３８－１,,,０１７２－７５－２４７５,前田信一,,,青森県弘前保健所,2009-02-18,指令第１１５０号,40.646891,140.4983
316,簡易宿所,まりちゃんの家,青森県,南津軽郡藤崎町,大字藤崎字四本松３９,,,０１７２－７５－２６６７,小笠原純子,,,青森県弘前保健所,2009-03-10,指令第１２５８号,40.647094,140.498603
317,簡易宿所,あらや荘,青森県,南津軽郡藤崎町,大字矢沢字福富８５－１,,,０１７２－７５－２７１３,新谷美隆,,,青森県弘前保健所,2015-01-23,指令第１０７２号,40.667076,140.517445
318,簡易宿所,笹森農園,青森県,南津軽郡藤崎町,大字福島字林元８２－２,,,０１７２－６５－３１７９,笹森俊昭,,,青森県弘前保健所,2008-08-05,指令第１４３８号,40.679387,140.558508
319,簡易宿所,菊地ガーリックファーム,青森県,南津軽郡藤崎町,大字福舘字稲村４９－１,,,０１７２－６５－２０９４,菊地幸正,,,青森県弘前保健所,2008-08-05,指令第１４３９号,40.70317,140.541927
320,簡易宿所,だるま荘,青森県,南津軽郡藤崎町,大字福島字村元２１,,,０１７２－６５－３１３７,古川千九八,,,青森県弘前保健所,2016-03-11,指令第１２６７号,40.679071,140.565282
321,簡易宿所,新音（ｎｙｕｔｏｎ）,青森県,北津軽郡板柳町,大字五幾形字飯田３７－３,,,０１７２－７７－２４１７,長内将吾,,,青森県弘前保健所,2013-03-12,指令第１２０８号,40.722142,140.474477
322,簡易宿所,成田農産,青森県,北津軽郡板柳町,大字牡丹森字鴨泊１８５－２,,,０１７２－７７－２３１０,成田清行,,,青森県弘前保健所,2013-04-10,指令第１３２９号,40.741407,140.487006
323,簡易宿所,Ｓｔａｙ　Ｇｏｌｄ,青森県,北津軽郡板柳町,大字福野田字常盤１１－２４,,,,會津大郎,,,青森県弘前保健所,2016-02-23,指令第１１８９号,40.702576,140.456702
324,簡易宿所,成田農園,青森県,北津軽郡板柳町,大字大俵字和田３８９－１,,,０１７２－７７－２７０７,成田英雅,,,青森県弘前保健所,2018-03-16,指令第１２３５号,40.714024,140.491157
325,簡易宿所,松幸りんご園,青森県,北津軽郡板柳町,大字灰沼字岩井６－２,,,０１７２－７３－４２１５,松森幸憲,,,青森県弘前保健所,2018-04-20,指令第１３６９号,40.699743,140.454932
326,簡易宿所,よつば荘,青森県,南津軽郡大鰐町,大字駒木字駒木平１１２－１,,,０１７２－４７－６３３５,工藤兼光,,,青森県弘前保健所,2016-04-11,指令第１０２１号,40.518692,140.630686
327,簡易宿所,花の,青森県,南津軽郡大鰐町,大字大鰐字川辺５－６,,,０１７２－４８－２７０６,白戸明美,,,青森県弘前保健所,2018/3/20,指令第１２４３号,40.52152,140.563744
328,簡易宿所,Ｆａｎｔａｓｔｉｃ　Ｓｔｏｒｙ,青森県,弘前市,大字桔梗野４丁目４－３３,,,,渡邉　廣一,,,青森県弘前保健所,2019/3/4,指令第１１４５号,40.587609,140.460931
329,旅館・ホテル,ヤマニ仙遊館,青森県,南津軽郡大鰐町,大字蔵館字村岡４７－１,,,０１７２－４８－３１７１,菊池　啓介,,,青森県弘前保健所,2019/3/25,指令第１１９５号,40.521279,140.575854
330,簡易宿所,ヤマタカ,青森県,北津軽郡板柳町,大字野中字竹田１７７,,,,今　隆永,,,青森県弘前保健所,2019/3/27,指令第１２０７号,40.722797,140.459603
331,簡易宿所,紅果園,青森県,黒石市,赤坂西田６０,,,,京野　穂奈美,,,青森県弘前保健所,2019/3/28,指令第１２１０号,40.669454,140.609987
332,旅館・ホテル,旅の宿　斉川,青森県,黒石市,大字板留字宮下８－１,,,,齋川　蘭子,,,青森県弘前保健所,2019-01-15,指令第１０２１号,40.606091,140.682918
333,旅館・ホテル,小笠原旅館,青森県,上北郡おいらせ町,上明堂９－８,,,０１７８－５２－３０６４,小笠原洋子,,,青森県三戸地方保健所,1975-12-03,指令番号第３４５号,40.593258,141.430244
334,旅館・ホテル,高橋旅館,青森県,上北郡おいらせ町,上明堂９,,,０１７８－５２－２５２４,高橋正幸,,,青森県三戸地方保健所,1992-11-05,指令番号第４８７号,40.593221,141.430653
335,旅館・ホテル,旅館さくら,青森県,上北郡おいらせ町,上明堂８６－１,,,０１７８－５２－８７３９,相坂則世,,,青森県三戸地方保健所,1994-11-09,指令番号第４６０号,40.596799,141.429819
